id,name,province,district,subdistrict,phone,lat,lng,type,typeAdd,service,capacity,evaluationResult,status,resolved_location,detail
473,โรงพยาบาลส่งเสริมสุขภาพบ้านม่อนปิ่น,เชียงใหม่,ฝาง,ม่อนปิ่น,089-8509782,19.915947,99.16226824,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ",24,ผ่าน,VALID,"บ้านต้นผึ้ง, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
476,ทารกแรกเกิดวิกฤต,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,202,18.77317648,98.99481838,สถานบริการสาธารณสุข,อื่นๆ (M2),ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
479,ร้านวรัญญาคาเฟ่,เชียงใหม่,สารภี,ไชยสถาน,825581428,18.75619925,99.04823208,อาคารสถานที่จำหน่ายอาหารและเครื่องดื่ม,,"อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",13,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านยวม, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50000, ประเทศไทย",
482,โรงพยาบาลจอมทอง,เชียงใหม่,จอมทอง,ดอยแก้ว,53341218,18.411988,98.6848255,สถานบริการสาธารณสุข,รพท.,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ",3,ยังไม่ได้ตรวจสอบ,VALID,"บ้านจอมทอง, จอมทอง, ดอยแก้ว, อำเภอจอมทอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอจอมทอง
483,ร้าน WINE MY Friends,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,821724168,18.8083,99.00275,อาคารสถานที่จำหน่ายอาหารและเครื่องดื่ม,,"อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",30,ยังไม่ได้ตรวจสอบ,VALID,"บ้านท่อ, เทศบาลนครเชียงใหม่, สันผีเสื้อ, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, 50300, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
484,ศูนย์พัฒนาเด็กเล็กบ้านเมืองวะ,เชียงใหม่,สันทราย,เมืองเล็น,053-397698,18.88213,99.07579,อาคารสถานศึกษา,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",26,ยังไม่ได้ตรวจสอบ,VALID,"บ้านเมืองวะ, บ้านศรีวังธาร, เมืองเล็น, อำเภอสันทราย, จังหวัดเชียงใหม่, 50210, ประเทศไทย",district=อำเภอสันทราย
485,โรงพยาบาลส่งเสริมสุขภาพบ้านแม่แดดน้อย,เชียงใหม่,กัลยาณิวัฒนา,แม่แดด,855396004,18.93131,98.45553,สถานบริการสาธารณสุข,,"ไม่มี, ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",10,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแม่ตะละ, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอกัลยาณิวัฒนา
487,โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา,เชียงใหม่,แม่แจ่ม,ช่างเคิ่ง,53485371,18.50846504,98.42474545,สถานบริการสาธารณสุข,รพช.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, ห้องสุขา",52,ผ่าน,VALID,"บ้านผานัง, ท่าผา, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, 50270, ประเทศไทย",district=อำเภอแม่แจ่ม
489,งานเวชศาสตร์ชันสูตร,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,53276856,18.77277795,98.99458461,สถานบริการสาธารณสุข,อื่นๆ (ศูนย์อนามัย),ไม่มี,40,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
490,CHan coffee,เชียงใหม่,กัลยาณิวัฒนา,บ้านจันทร์,061-1011001,19.0729326,98.3038018,อาคารสถานที่จำหน่ายอาหารและเครื่องดื่ม,,"น้ำดื่ม, ห้องสุขา, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านวัดจันทร์, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอกัลยาณิวัฒนา
493,รพ.สต.บ้านโรงวัว,เชียงใหม่,สันป่าตอง,แม่ก๊า,53829307,18.531072,98.9024503,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านต้นตัน, บ้านกลาง, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 51120, ประเทศไทย",district=อำเภอสันป่าตอง
495,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปง,เชียงใหม่,ไชยปราการ,หนองบัว,53457418,19.73389,99.11074,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่หนองบัว, หนองบัว, อำเภอไชยปราการ, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอไชยปราการ
500,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกิ่วแลน้อย,เชียงใหม่,สันป่าตอง,บ้านแม,894284666,18.63368,98.85131,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",30,ผ่าน,VALID,"บ้านน้ำบ่อหลวง, บ้านแม, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 50120, ประเทศไทย",district=อำเภอสันป่าตอง
503,องค์การบริหารส่วนตำบลแม่สา,เชียงใหม่,แม่ริม,แม่สา,53298047,18.90297756,98.94920095,อาคารสำนักงาน,,"ไม่มี, ห้องสุขา, ที่จอดรถ, WIFI",36,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสุโท, แม่ริม, ริมเหนือ, อำเภอแม่ริม, จังหวัดเชียงใหม่, 50180, ประเทศไทย",district=อำเภอแม่ริม
504,Coolly chef by the view village,เชียงใหม่,เมืองเชียงใหม่,แม่เหียะ,053-904406,18.75044,98.94396,อาคารสถานที่จำหน่ายอาหารและเครื่องดื่ม,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",104,ยังไม่ได้ตรวจสอบ,VALID,"Serene Lake, แม่เหียะ, ป่าแดด, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, 50100, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
508,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแม่นาจร,เชียงใหม่,แม่แจ่ม,แม่นาจร,089-2643658,18.68116064,98.38146283,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",13,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแม่นาจร, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่แจ่ม
509,สำนักงานสาธารณสุขอำเภอสันป่าตอง,เชียงใหม่,สันป่าตอง,ยุหว่า,53311362,18.62827,98.89602,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,"ห้องสุขา, WIFI",34,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่ม่วงก๋อน, สันป่าตอง, ยุหว่า, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 50120, ประเทศไทย",district=อำเภอสันป่าตอง
510,คลีนิคตรวจโรคทั่วไป,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053272256ต่อ103,18.7732366,98.9947979,สถานบริการสาธารณสุข,,อื่นๆ,4,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
511,รพ.สต.บ้านปงตำ,เชียงใหม่,ไชยปราการ,ปงตำ,053-870342,19.7384,99.142,สถานบริการสาธารณสุข,รพ.สต.,ไม่มี,32,ยังไม่ได้ตรวจสอบ,VALID,"บ้านท่า, ไชยปราการ, หนองบัว, อำเภอไชยปราการ, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอไชยปราการ
512,รพ.สต.บ้านห้วยไผ่,เชียงใหม่,ไชยปราการ,หนองบัว,53870890,19.725308,99.1399875,สถานบริการสาธารณสุข,รพ.สต.,น้ำดื่ม,,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแม่ขิ, ไชยปราการ, หนองบัว, อำเภอไชยปราการ, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอไชยปราการ
515,ห้องประชุม รร.บ้านดอนแก้ว,เชียงใหม่,แม่ริม,ดอนแก้ว,53862610,18.87754934,98.96915674,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,"อาหาร, น้ำดื่ม, ห้องสุขา, WIFI",144,ยังไม่ได้ตรวจสอบ,VALID,"หมู่บ้านดารารายณ์, ดอนแก้ววิลเลจ, เหมืองแก้ว, อำเภอแม่ริม, จังหวัดเชียงใหม่, 50290, ประเทศไทย",district=อำเภอแม่ริม
519,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านม่อนปิ่น,เชียงใหม่,ฝาง,ม่อนปิ่น,5345201,19.9162405,99.1620615,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ",24,ยังไม่ได้ตรวจสอบ,VALID,"บ้านต้นผึ้ง, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
520,โรงพยาบาลส่งเสริมสุขภาพ ศอ.1เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,53272256,18.7729069,98.9946348,สถานบริการสาธารณสุข,รพท.,อื่นๆ,40,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
522,ศูนย์พัฒนาเด็กเล็ก อบต.ดอนแก้ว 2 (ห้องที่ 2),เชียงใหม่,แม่ริม,ดอนแก้ว,538626160,18.87733525,98.96849985,อาคารสถานพัฒนาเด็กปฐมวัย,,ไม่มี,24,ยังไม่ได้ตรวจสอบ,VALID,"หมู่บ้านดารารายณ์, ดอนแก้ววิลเลจ, เหมืองแก้ว, อำเภอแม่ริม, จังหวัดเชียงใหม่, 50290, ประเทศไทย",district=อำเภอแม่ริม
526,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทุ่งหลุก,เชียงใหม่,สันป่าตอง,ท่าวังพร้าว,053-025-044,18.52143592,98.85985665,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI, อื่นๆ",30,ยังไม่ได้ตรวจสอบ,VALID,"บ้านท่าวังพร้าว, บ้านกลาง, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอสันป่าตอง
529,เทศบาลตำบลแม่วาง,เชียงใหม่,แม่วาง,บ้านกาด,0 5348 9407,18.60231353,98.81603479,อาคารสำนักงาน,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",21,ยังไม่ได้ตรวจสอบ,VALID,"บ้านกาด, แม่วาง, อำเภอแม่วาง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่วาง
530,สถานเลี้ยงเด็กกลางวันสำหรับครอบครัวนมแม่2 ศอ.1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053276856 ต่อ219,18.7685132,99.0018532,สถานบริการสาธารณสุข,,ไม่มี,10,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
531,สำนักงานที่ดินจังหวัดเชียงใหม่ สาขาเชียงดาว,เชียงใหม่,เชียงดาว,เชียงดาว,"053-046996, 053-046997",19.3532792,98.9629033,อาคารสำนักงาน,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",60,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแม่ก๊ะ, เชียงดาว, แม่นะ, อำเภอเชียงดาว, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเชียงดาว
532,หอผู้ป่วยเมตตา 1,เชียงใหม่,เมืองเชียงใหม่,หายยา,53908500,18.77885542,98.9780139,สถานบริการสาธารณสุข,,,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
534,ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053272740ต่อ303,18.772301,98.9955513,อาคารสำนักงาน,,ไม่มี,13,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
538,โรงพยาบาลส่งเสริมสุขภาพตําบลบ้านห้วยส้ม,เชียงใหม่,สันป่าตอง,สันกลาง,53836027,18.65918238,98.86885494,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",16,ผ่าน,VALID,"บ้านป่าตัน, บ้านแม่กุ้งบด, บ้านแม, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 50120, ประเทศไทย",district=อำเภอสันป่าตอง
541,สำนักงานท้องถิ่นอำเภอฝาง,เชียงใหม่,ฝาง,เวียง,814098240,19.918585,99.2133533,อาคารสำนักงาน,,,10,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่ทรายทอง, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
545,โรงพยาบาลส่งเสริมสุขภาพตำบลยางเนิ้ง,เชียงใหม่,สารภี,ยางเนิ้ง,53321416,18.716127,99.0315289,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",5,ผ่าน,VALID_NO_DISTRICT,"บ้านดงสวรรค์, ยางเนิ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
548,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปง,เชียงใหม่,ไชยปราการ,หนองบัว,53457418,19.7337453,99.1106707,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่หนองบัว, หนองบัว, อำเภอไชยปราการ, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอไชยปราการ
553,ศูนย์พัฒนาเด็กไทยเทิดไท้องค์ราชันย์ 84 พรรษา,เชียงใหม่,ดอยสะเก็ด,ลวงเหนือ,53495578,18.90511818,99.12954443,อาคารสถานพัฒนาเด็กปฐมวัย,,ไม่มี,109,ยังไม่ได้ตรวจสอบ,VALID,"บ้านม่วงชุม, บ้านลวงเหนือ, ลวงเหนือ, อำเภอดอยสะเก็ด, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอดอยสะเก็ด
554,สำนักงานสาธารณสุขอำเภอไชยปราการ,เชียงใหม่,ไชยปราการ,หนองบัว,53870215,18.6744832,99.0216192,อาคารสำนักงาน,(สสอ.),"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",22,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านกู่แดง, หนองแฝก, อำเภอสารภี, จังหวัดเชียงใหม่, ประเทศไทย",
555,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะขุนหวาน,เชียงใหม่,สันป่าตอง,มะขุนหวาน,5310550,18.5765631,98.91144995,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",24,ผ่าน,VALID,"บ้านขุนคง, บ้านกลาง, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอสันป่าตอง
556,โรงพยาบาลส่งเสริมสุขภาพตำบลยางเนิ้ง,เชียงใหม่,สารภี,ยางเนิ้ง,53321416,18.7161872,99.0313786,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",6,ผ่าน,VALID_NO_DISTRICT,"บ้านดงสวรรค์, ยางเนิ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
558,โรงพยาบาล,เชียงใหม่,สันทราย,หนองหาร,53921199,18.9213,98.99439,สถานบริการสาธารณสุข,รพท.,"ห้องสุขา, ที่จอดรถ",23,ยังไม่ได้ตรวจสอบ,VALID,"บ้านไร่สหกรณ์, แม่โจ้, เทศบาลเมืองแม่โจ้, อำเภอสันทราย, จังหวัดเชียงใหม่, 50290, ประเทศไทย",district=อำเภอสันทราย
560,เทศบาลตำบลแม่วาง,เชียงใหม่,แม่วาง,บ้านกาด,0 5348 9407,18.60130687,98.81661437,อาคารสำนักงาน,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",21,ยังไม่ได้ตรวจสอบ,VALID,"บ้านกาด, แม่วาง, อำเภอแม่วาง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่วาง
561,องค์การบริหารส่วนตำบลขุนคง,เชียงใหม่,หางดง,ขุนคง,53022995,18.6741571,98.9457491,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",100,ยังไม่ได้ตรวจสอบ,VALID,"บ้านไชยวุฒิ, บ้านต้นไฮ, หนองแก๋ว, อำเภอหางดง, จังหวัดเชียงใหม่, 50230, ประเทศไทย",district=อำเภอหางดง
564,คลินิกเวชศาสตร์วิถีชีวิต รพ.ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053-276856,18.773,98.995,สถานบริการสาธารณสุข,รพช.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
566,โรงพยาบาลวัดจันทร์เฉลิมพระเกียรติ 80 พรรษา,เชียงใหม่,กัลยาณิวัฒนา,บ้านจันทร์,817646630,19.0776595,98.31642298,สถานบริการสาธารณสุข,รพช.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",20,ยังไม่ได้ตรวจสอบ,VALID,"บ้านวัดจันทร์, อำเภอกัลยาณิวัฒนา, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอกัลยาณิวัฒนา
567,เทศบาลตำบลไชยสถาน,เชียงใหม่,สารภี,ไชยสถาน,053-438110,18.73524777,99.04087424,อาคารสำนักงาน,,"ไม่มี, WIFI",24,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านต้นโชค, ยางเนิ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
568,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดงก๋ำ,เชียงใหม่,สันป่าตอง,ทุ่งสะโตก,53834409,18.5589697,98.8594437,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",80,ยังไม่ได้ตรวจสอบ,VALID,"บ้านป่าสัก, บ้านกลาง, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอสันป่าตอง
569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปง,เชียงใหม่,หางดง,บ้านปง,53365313,18.75449545,98.88567567,สถานบริการสาธารณสุข,รพ.สต.,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",33,ยังไม่ได้ตรวจสอบ,VALID,"บ้านห้วยส้มป่อย, บ้านทุ่งโป่งเหนือ, บ้านปง, อำเภอหางดง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอหางดง
573,โรงพยาบาลจอมทอง,เชียงใหม่,จอมทอง,ดอยแก้ว,53341218,18.4054128,98.6735735,สถานบริการสาธารณสุข,รพท.,ที่จอดรถ,15,ยังไม่ได้ตรวจสอบ,VALID,"บ้านจอมทอง, จอมทอง, ดอยแก้ว, อำเภอจอมทอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอจอมทอง
574,โรงเรียนอนุบาลเทศบาลสันทราย,เชียงใหม่,ฝาง,สันทราย,093-158-0456,19.8787551,99.1892737,อาคารสถานศึกษา,,ไม่มี,12,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสันทราย, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
578,รพ.สต.บ้านแม่งูด,เชียงใหม่,ฮอด,นาคอเรือ,811693030,18.037642,98.558342,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI, อื่นๆ",50,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านหลังท่อ, บ้านห้วยฝาง, อำเภอฮอด, จังหวัดเชียงใหม่, ประเทศไทย",
579,โรงพยาบาลส่งเสริมสุขภาพตำบลแม่นาจร,เชียงใหม่,แม่แจ่ม,แม่นาจร,993544629,18.6916597,98.3745749,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",13,ผ่าน,VALID,"บ้านแมนาจรเหนือ, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่แจ่ม
580,คลินิกนมแม่ โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053272256 ต่อ 212,18.7731361,98.9950465,สถานบริการสาธารณสุข,,ไม่มี,15,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
583,หอผู้ป่วยเมตตา 2,เชียงใหม่,เมืองเชียงใหม่,หายยา,53908500,18.77882495,98.97802949,สถานบริการสาธารณสุข,,,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
584,หน่วยจ่ายกลาง,เชียงใหม่,เมืองเชียงใหม่,หายยา,53908500,18.77843896,98.97887192,สถานบริการสาธารณสุข,,,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
586,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยงูนอก,เชียงใหม่,ฝาง,สันทราย,53882113,19.89078442,99.17480817,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",15,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสันทราย, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
589,เทศบาลตำบลแม่วาง,เชียงใหม่,แม่วาง,บ้านกาด,0 5348 9407,18.59947655,98.81796673,อาคารสถานพัฒนาเด็กปฐมวัย,,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ",33,ยังไม่ได้ตรวจสอบ,VALID,"บ้านกาด, แม่วาง, อำเภอแม่วาง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่วาง
592,โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053272256 ต่อ 212,18.7685132,99.0018532,สถานบริการสาธารณสุข,,ห้องสุขา,18,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
594,สำนักงานสาธารณสุขอำเภอหางดง,เชียงใหม่,หางดง,หางดง,53441813,18.6866682,98.9188943,สถานบริการสาธารณสุข,อื่นๆ (สำนักงานสาธารณสุขอำเภอ),"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",8,ยังไม่ได้ตรวจสอบ,VALID,"บ้านกำแพงงาม, หางดง, หนองแก๋ว, อำเภอหางดง, จังหวัดเชียงใหม่, 50230, ประเทศไทย",district=อำเภอหางดง
